Best Price,Per Amount,Single Price,Product Name,Link,Category,Varietal,Size,Standard Drinks,Alcohol Volume,Country,Brand Name,Closure,Whisky Style,Age,Region,Current Vintage,State,Wine Style,Vegan Friendly,Beer Style,Organic,Food Match,Wine Maker,Spirit Style,Wine Body,Cellar Release,Cider Style,Langtons Classified
$124.90 ,6,$124.90 ,10 Year Old Single Malt Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_563137/craoi-na-mona-10-year-old-single-malt-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,25.4,46.00%,Ireland,Craoi Na Mona,Cork,Single Malt,10 Year Old,,,,,,,,,,,,,,
$75.30 ,6,$75.30 ,5 Year Old Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_58190/dead-rabbit-5-year-old-irish-whiskey-700ml,Irish Whiskey,,700mL,24.3,44%,Ireland,Dead Rabbit,Stopper,,5 Year Old,,,,,,,,,,,,,,
$41.60 ,6,$41.60 ,Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_360622/finnlaigh-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,22.12,40.00%,Ireland,Finnlaigh,Screw Cap,,,,,,,,,,,,,,,,
$145.00 ,1,$145.00 ,8 YO Cask Strength Single Grain Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_ER_1000006857_HW030/hyde-8-yo-cask-strength-single-grain-irish-whiskey-700m,Irish Whiskey,,700mL,32,59%,Ireland,Hyde,Cork,Single Grain,8 Year Old,,,,,,,,Spicy Foods,,,,,,
$113.90 ,6,$113.90 ,Hyde No.6 Presidents Reserve Whisky 700mL,https://www.danmurphys.com.au/product/DM_855868/hyde-hyde-no-6-presidents-reserve-whisky-700ml,Irish Whiskey,,700mL,25,46%,Ireland,Hyde,Cork,Blended Whisky,,,,,,,,,,,,,,,
$99.00 ,6,$99.00 ,No.3 Single Grain Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_579167/hyde-no-3-single-grain-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,25.4,46.00%,Ireland,Hyde,Cork,Single Grain,,,,,,,,,,,,,,,
$89.00 ,1,$89.00 ,No.8 Stout Cask Finish Irish Whiskey,https://www.danmurphys.com.au/product/DM_ER_1000006857_HW022/hyde-no-8-stout-cask-finish-irish-whiskey,Irish Whiskey,Irish Whiskey,700mL,24,43%,Ireland,Hyde,Cork,Blended Whisky,,,,,,,,,Cheese,,,,,,
$99.00 ,1,$99.00 ,Single Grain Whiskey - Burgundy Cask Finish,https://www.danmurphys.com.au/product/DM_ER_1000006857_WDN05/hyde-irish-single-grain-whiskey-burgundy-cask-finish,Irish Whiskey,Irish Whiskey,700mL,25.4,46,Ireland,Hyde Irish,Cork,Single Grain,,,,,,,,,,,,,,,
$109.00 ,1,$109.00 ,Single Malt Whiskey 6 Year Old - Dark Rum finish,https://www.danmurphys.com.au/product/DM_ER_1000006857_WDN04/hyde-irish-single-malt-whiskey-6-year-old-dark-rum-finish,Irish Whiskey,Irish Whiskey,700mL,25.4,46,Ireland,Hyde Irish,Cork,,,,,,,,,,,,,,,,
$109.95 ,1,$109.95 ,Hyde No.6 Presidents Reserve,https://www.danmurphys.com.au/product/DM_ER_1000006857_WDN07/hyde-irish-whiskey-hyde-no-6-presidents-reserve,Irish Whiskey,Irish Whiskey,700mL,25,46%,Ireland,Hyde Irish Whiskey,Cork,Blended Whisky,,,,,,,,,Cheese,,,,,,
$78.20 ,6,$78.20 ,Black Barrel Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_513974/jameson-black-barrel-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,22,40.00%,Ireland,Jameson,Cork,,,,,,,,,,,,,,,,
$59.40 ,6,$59.40 ,Caskmates IPA Edition Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_700018/jameson-caskmates-ipa-edition-irish-whiskey-700ml,Irish Whiskey,Blended Whiskey,700mL,22.1,40%,Ireland,Jameson,Screw Cap,,,,,,,,,,,,,,,,
$61.40 ,6,$61.40 ,Caskmates Stout Edition Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_947801/jameson-caskmates-stout-edition-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,22,40%,Ireland,Jameson,Screw Cap,,,,,,,,,,,,,,,,
$53.50 ,6,$53.50 ,Cold Brew 500mL,https://www.danmurphys.com.au/product/DM_808478/jameson-cold-brew-500ml,Irish Whiskey,Flavoured Whisky,500mL,13.8,35%,Ireland,Jameson,,,,,,,,,,,,,,,,,
$66.99 ,1,$66.99 ,Irish Whiskey 1L,https://www.danmurphys.com.au/product/DM_915769/jameson-irish-whiskey-1l,Irish Whiskey,Irish Whiskey,1L,32,40.00%,Ireland,Jameson,Screw Cap,,,,,,,,,,,,,,,,
$42.95 ,6,$42.95 ,Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_21546/jameson-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,22,40.00%,Ireland,Jameson,,,,,Jameson Irish Whiskey,,,,,,,,,,,,
$650.00 ,1,$650.00 ,Rarest Vintage Reserve Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_728204/jameson-rarest-vintage-reserve-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,25.4,46.00%,Ireland,Jameson,,,,,,,,,,,,,,,,,
$118.80 ,3,$118.80 ,The Blender's Dog Whiskey 700mL,https://www.danmurphys.com.au/product/DM_502421/jameson-the-blender-s-dog-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,23.75,43.00%,Ireland,Jameson,Cork,Blended Whisky,,Dublin,,,,,,,,,,,,,
$94.88 ,1,$94.88 ,The Coopers Croze Whiskey 700mL,https://www.danmurphys.com.au/product/DM_502420/jameson-the-coopers-croze-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,23.75,43,Ireland,Jameson,Cork,,,,,,,,,,,,,,,,
$94.88 ,1,$94.88 ,The Distiller's Safe Whiskey 700mL,https://www.danmurphys.com.au/product/DM_502400/jameson-the-distiller-s-safe-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,23.75,43,Ireland,Jameson,Cork,,,,,,,,,,,,,,,,
$47.60 ,6,$47.60 ,Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_367060/kilbeggan-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,22,40.00%,Ireland,Kilbeggan,Screw Cap,,,,,,,,,,,,,,,,
$132.99 ,6,$139.99 ,10YO Single Malt,https://www.danmurphys.com.au/product/DM_ER_2000003502_KIN37006/kinahan-s-irish-whis-10yo-single-malt,Irish Whiskey,Whiskey,700mL,25,46%,Ireland,Kinahan's Irish Whis,Cork,Single Malt,10 Years,,,,,,,,Beef,,,,,,
$89.99 ,1,$89.99 ,Small Batch,https://www.danmurphys.com.au/product/DM_ER_2000003502_KIN27006/kinahan-s-irish-whis-small-batch,Irish Whiskey,Whiskey,700mL,25,46%,Ireland,Kinahan's Irish Whis,Cork,Blended Whisky,Non Age Statement,,,,,,,,Cheese,,,,,,
$272.30 ,6,$272.30 ,Very Rare Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_728239/midleton-very-rare-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,22,40.0% (2013),Ireland,Midleton,Cork,,,,2013*,,,,,,,,,,,,
$43.60 ,1,$43.60 ,Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_875792/paddy-irish-whiskey-700ml,Irish Whiskey,,700mL,22.1,40%,Ireland,Paddy,Screw Cap,Blended Whisky,,,,,,,,,,,,,,,
$49.95 ,6,$49.95 ,Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_869246/proper-no-twelve-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,22,40%,Ireland,Proper No. Twelve,Cork,Blended Whisky,,,,,,,,,,,,,,,
$99.95 ,1,$99.95 ,12 Year Old Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_756922/redbreast-12-year-old-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,22.1,40.00%,Ireland,Redbreast,Cork,,12 Year Old,,,,,,,,,,,,,,
$53.50 ,6,$53.50 ,Blended Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_699887/slane-blended-irish-whiskey-700ml,Irish Whiskey,Blended Whiskey,700mL,Approx 22,40.00%,Ireland,Slane,,,,Boyne Valley,,,,,,,,,,,,,
$198.00 ,4,$198.00 ,17 Year Old Jim Barry “The Armagh” Cask Finish Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_827260/teeling-17-year-old-jim-barry-the-armagh-cask-finish-iri,Irish Whiskey,,700mL,25.4,46%,Ireland,Teeling,Cork,,17 Year Old,,,,,,,,,,,,,,
$594.00 ,3,$594.00 ,24 Year Old Single Malt Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_554382/teeling-24-year-old-single-malt-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,25.4,46.00%,Ireland,Teeling,Cork,Single Malt,24 Year Old,,,,,,,,,,,,,,
"$2,400.00 ",1,"$2,400.00 ",30 Year Old Single Malt Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_800727/teeling-30-year-old-single-malt-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,25.4,46.00%,Ireland,Teeling,Stopper,Single Malt,30 Year Old,,,,,,,,,,,,,,
"$3,000.00 ",1,"$3,000.00 ",30 Year Old Single Malt Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_70921/teeling-30-year-old-single-malt-irish-whiskey-700ml,Irish Whiskey,,700mL,25.4,46%,Ireland,Teeling,Cork,Single Malt,30 Year Old,,,,,,,,,,,,,,
$47.88 ,1,$47.88 ,Poitin Irish Whiskey 500mL,https://www.danmurphys.com.au/product/DM_760189/teeling-poitin-irish-whiskey-500ml,Irish Whiskey,Irish Whiskey,500mL,21,52.50%,Ireland,Teeling,Screw Cap,,,,,,,,,,,,,,,,
$66.00 ,1,$66.00 ,Single Grain Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_800168/teeling-single-grain-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,25.4,46.00%,Ireland,Teeling,Cork,Single Grain,,,,,,,,,,,,,,,
$79.00 ,1,$79.00 ,Single Malt Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_839673/teeling-single-malt-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,25.4,46.00%,Ireland,Teeling,Cork,Single Malt,,,,,,,,,,,,,,,
$68.00 ,1,$68.00 ,Single Pot Still Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_68612/teeling-single-pot-still-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,25.4,46%,Ireland,Teeling,,Blended Malt,,Dublin,,,,,,,,,,,,,
$64.40 ,6,$64.40 ,Small Batch Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_760133/teeling-small-batch-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,25.4,46%,Ireland,Teeling,Screw Cap,,,,,,,,,,,,,,,,
$84.20 ,6,$84.20 ,Small Batch Stout Cask Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_694635/teeling-small-batch-stout-cask-irish-whiskey-700ml,Irish Whiskey,,700mL,25,46%,Ireland,Teeling,Crown Seal,,,,,,,,,,,,,,,,
$40.00 ,1,$40.00 ,Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_926279/the-dubliner-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,22.1,40%,Ireland,The Dubliner,Screw Cap,,,,,,,,,,,,,,,,
$190.00 ,3,$191.00 ,Cask Strength Whiskey 700mL,https://www.danmurphys.com.au/product/DM_ER_1000004932_IR70C/the-irishman-cask-strength-whiskey-700ml,Irish Whiskey,Malt Whiskey,700mL,29.8,54,Ireland,The Irishman,Cork,,,Carlow,Cork,FRE,,,,,,,,,,,
$69.00 ,1,$69.00 ,Founders Reserve Whiskey 700mL,https://www.danmurphys.com.au/product/DM_ER_1000004932_IR70F/the-irishman-founders-reserve-whiskey-700ml,Irish Whiskey,Blended Scotch,700mL,22.1,40,Ireland,The Irishman,Screw Cap,,,Carlow,Screw Cap,FRE,,,,,,,,,,,
$80.00 ,1,$80.00 ,Single Malt Whiskey 700mL,https://www.danmurphys.com.au/product/DM_ER_1000004932_IR70S/the-irishman-single-malt-whiskey-700ml,Irish Whiskey,Malt Whiskey,700mL,22.1,40,Ireland,The Irishman,Cork,,,Carlow,Cork,FRE,,,,,,,,,,,
$107.00 ,1,$107.00 ,The Irishman 12 Year Old Whiskey 700mL,https://www.danmurphys.com.au/product/DM_ER_1000004932_IR70Y/the-irishman-the-irishman-12-year-old-whiskey-700ml,Irish Whiskey,Malt Whiskey,700mL,23.7,43,Ireland,The Irishman,Cork,,,Carlow,,,,,,,,,,,,,
$70.30 ,6,$70.30 ,12 Year Old Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_904350/tullamore-dew-12-year-old-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,22,40.00%,Ireland,Tullamore DEW,,,12 Year Old,,Tullamore Dew 12 Year Old Irish Whiskey,,,,,,,,,,,,
$49.50 ,6,$49.50 ,Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_99576/tullamore-dew-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,22,40.00%,Ireland,Tullamore DEW,,,,,,,,,,,,,,,,,
$88.40 ,6,$88.40 ,10YO Single Malt Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_ER_2000003095_WC10YO700/west-cork-10yo-single-malt-irish-whiskey-700ml,Irish Whiskey,whiskey,700mL,21,40%,Ireland,WEST CORK,Stopper,Single Malt,10 Year Old,,,,,,,,,,,,,,
$64.99 ,1,$64.99 ,10 Year Old Single Malt Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_ER_1000006950_12277/west-cork-10-year-old-single-malt-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,22.1,40%,Ireland,West Cork,Cork,,,,,,,,,,,,,,,,
$64.10 ,1,$64.10 ,Blended Irish Whiskey Bourbon Cask 700mL,https://www.danmurphys.com.au/product/DM_ER_2000003095_WCBLEND700/west-cork-blended-irish-whiskey-bourbon-cask-700ml,Irish Whiskey,Whiskey,700mL,21,40%,Ireland,West Cork,Stopper,Blended Whisky,,,,,,,,,,,,,,,
$75.30 ,6,$75.30 ,Pot Still Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_787831/writers-tears-pot-still-irish-whiskey-700ml,Irish Whiskey,Irish Whiskey,700mL,22.1,40.00%,Ireland,Writers Tears,Screw Cap,,,,,,,,,,,,,,,,
$92.10 ,1,$92.10 ,Redhead Single Malt Irish Whiskey 700mL,https://www.danmurphys.com.au/product/DM_644311/writers-tears-redhead-single-malt-irish-whiskey-700ml,Irish Whiskey,,700mL,25.4,46.00%,Ireland,Writers Tears,,Single Malt,,,,,,,,,,,,,,,
$0.00 ,1,$0.00 ,Frankland River Shiraz Viognier 2016,https://www.danmurphys.com.au/product/DM_900159/alkoomi-frankland-river-shiraz-viognier-2016,Shiraz Viognier,Shiraz Viognier,750mL,8.4,14.2% (2011),Australia,Alkoomi,Screw Cap,,,Great Southern,2016,Western Australia,Dry,,,,,,,,,,
$11.40 ,1,$11.40 ,Croak Rotie Shiraz,https://www.danmurphys.com.au/product/DM_912463/arrogant-frog-croak-rotie-shiraz,Shiraz Viognier,Shiraz,750mL,8,13%,France,Arrogant Frog,Screw Cap,,,Languedoc-Roussillon,2018*,,Dry,,,,,Jean Claude Mas,,,,,
$6.95 ,1,$6.95 ,Jump 'n' Jive Shiraz Viognier,https://www.danmurphys.com.au/product/DM_907372/baily-baily-jump-n-jive-shiraz-viognier,Shiraz Viognier,Shiraz Viognier,750mL,8,13.5,Australia,Baily & Baily,Screw Cap,,,,2018*,,Dry,,,,,,,,,,
$38.00 ,1,$38.00 ,Sauvage,https://www.danmurphys.com.au/product/DM_532881/castagna-sauvage,Shiraz Viognier,Shiraz Viognier Sangiovese,750mL,8.3,14.0% (2007),Australia,Castagna,,,,Beechworth,2007*,Victoria,Dry,,,,,,,,,,
$104.50 ,1,$104.50 ,Shiraz Viognier,https://www.danmurphys.com.au/product/DM_336659/clonakilla-shiraz-viognier,Shiraz Viognier,Shiraz Viognier,750mL,8.3,14%,Australia,Clonakilla,Screw Cap,,,Canberra District,2018*,New South Wales,Dry,,,,,Tim Kirk,,,,,Exceptional
$189.99 ,1,$189.99 ,Shiraz Viognier 2002,https://www.danmurphys.com.au/product/DM_913728/clonakilla-shiraz-viognier-2002,Shiraz Viognier,Shiraz Viognier,750mL,8.3,14.00%,Australia,Clonakilla,Cork,,,Canberra District,2002,New South Wales,Dry,,,,,Tim Kirk,,,TRUE,,Exceptional
$204.99 ,1,$204.99 ,Shiraz Viognier 2003,https://www.danmurphys.com.au/product/DM_726916/clonakilla-shiraz-viognier-2003,Shiraz Viognier,Shiraz Viognier,750mL,8.3,14.00%,Australia,Clonakilla,Cork,,,Canberra District,2003,Australian Capital Territory,Dry,,,,,Tim Kirk,,,,,Exceptional
$199.99 ,1,$199.99 ,Shiraz Viognier 2004,https://www.danmurphys.com.au/product/DM_911897/clonakilla-shiraz-viognier-2004,Shiraz Viognier,Shiraz Viognier,750mL,8.3,14.00%,Australia,Clonakilla,Cork,,,Canberra District,2004,New South Wales,Dry,,,,,Tim Kirk,,,TRUE,,Exceptional
$199.99 ,1,$199.99 ,Shiraz Viognier 2005,https://www.danmurphys.com.au/product/DM_913992/clonakilla-shiraz-viognier-2005,Shiraz Viognier,Shiraz Viognier,750mL,8.3,14.00%,Australia,Clonakilla,Screw Cap,,,,2005,New South Wales,Dry,,,,,Tim Kirk,,,TRUE,,Exceptional
$149.99 ,1,$149.99 ,Shiraz Viognier 2006,https://www.danmurphys.com.au/product/DM_916581/clonakilla-shiraz-viognier-2006,Shiraz Viognier,Shiraz Viognier,750mL,8.3,14.00%,Australia,Clonakilla,Cork,,,Canberra District,2006,New South Wales,Dry,,,,,Tim Kirk,,,TRUE,,Exceptional
$189.99 ,1,$189.99 ,Shiraz Viognier 2008,https://www.danmurphys.com.au/product/DM_729932/clonakilla-shiraz-viognier-2008,Shiraz Viognier,Shiraz Viognier,750mL,8.3,14.00%,Australia,Clonakilla,Screw Cap,,,Canberra District,2008,New South Wales,Dry,,,,,Tim Kirk,,,,,Exceptional
$161.50 ,1,$161.50 ,Shiraz Viognier 2009,https://www.danmurphys.com.au/product/DM_721697/clonakilla-shiraz-viognier-2009,Shiraz Viognier,Shiraz Viognier,750mL,8.3,14.00%,Australia,Clonakilla,Screw Cap,,,Canberra District,2009,Australian Capital Territory,Dry,,,,,Tim Kirk,,,,,Exceptional
$145.00 ,1,$145.00 ,Shiraz Viognier 2010,https://www.danmurphys.com.au/product/DM_712264/clonakilla-shiraz-viognier-2010,Shiraz Viognier,Shiraz Viognier,750mL,8.3,14.00%,Australia,Clonakilla,*,,,Canberra District,,Australian Capital Territory,Dry,,,,,Tim Kirk,,,TRUE,,Exceptional
$117.79 ,1,$117.79 ,Shiraz Viognier 2011,https://www.danmurphys.com.au/product/DM_787083/clonakilla-shiraz-viognier-2011,Shiraz Viognier,Shiraz Viognier,750mL,7.7,13.00%,Australia,Clonakilla,Screw Cap,,,Canberra District,2011,New South Wales,Dry,,,,,Tim Kirk,,,,,Exceptional
$133.00 ,1,$133.00 ,Shiraz Viognier 2012,https://www.danmurphys.com.au/product/DM_776073/clonakilla-shiraz-viognier-2012,Shiraz Viognier,Shiraz Viognier,750mL,8.3,14.00%,Australia,Clonakilla,Screw Cap,,,Canberra District,,Australian Capital Territory,Dry,,,,,,,,TRUE,,
$15.90 ,1,$15.90 ,Shiraz Viognier,https://www.danmurphys.com.au/product/DM_908682/de-bortoli-shiraz-viognier,Shiraz Viognier,Shiraz Viognier,750mL,8,13.5% (2008),Australia,De Bortoli,Screw Cap,,,Yarra Valley,2008*,Victoria,Dry,,,,,,,,,,
$19.83 ,6,$19.99 ,Hunter Valley Shiraz Viognier 2014,https://www.danmurphys.com.au/product/DM_ER_1000007572_HVSHZV2014/goldman-wines-hunter-valley-shiraz-viognier-2014,Shiraz Viognier,Shiraz Viognier,750mL,8.3,14%,Australia,Goldman Wines,Screw Cap,,,Hunter Valley,2014,New South Wales,Dry,,,,Pasta,Ashley Horner,,Medium Bodied,,,
$0.00 ,1,$0.00 ,The Cellar Block Shiraz,https://www.danmurphys.com.au/product/DM_709635/grove-estate-the-cellar-block-shiraz,Shiraz Viognier,Shiraz Viognier,750mL,8.3,14%,Australia,Grove Estate,Screw Cap,,,Hilltops,2017*,New South Wales,Dry,,,,,Tim Kirk,,,,,
$242.19 ,1,$242.19 ,Château d'Ampuis 2005,https://www.danmurphys.com.au/product/DM_341228/guigal-ch-teau-d-ampuis-2005,Shiraz Viognier,Shiraz Viognier,750mL,7.7,13.00%,France,Guigal,Cork,,,Rhone Valley,2005,,Dry,,,,,,,,,,
$99.90 ,12,$99.90 ,Côte Rôtie,https://www.danmurphys.com.au/product/DM_916948/guigal-c-te-r-tie,Shiraz Viognier,Syrah,750mL,7.7,13.0% (2012),France,Guigal,Cork,,,Rhone Valley,2012*,,Dry,,,,,,,,,,
$598.50 ,1,$598.50 ,La Mouline Côte Rôtie 2004,https://www.danmurphys.com.au/product/DM_917470/guigal-la-mouline-c-te-r-tie-2004,Shiraz Viognier,Shiraz Viognier,750mL,7.7,13%,France,Guigal,Cork,,,Rhone Valley,2004,,Dry,,,,,,,,,,
$799.99 ,1,$799.99 ,La Turque Côte Rôtie 2001,https://www.danmurphys.com.au/product/DM_915974/guigal-la-turque-c-te-r-tie-2001,Shiraz Viognier,Shiraz Viognier,750mL,7.7,13.00%,France,Guigal,Cork,,,Rhone Valley,2001,,Dry,,,,,,,,,,
$34.00 ,12,$40.00 ,ASH Organic Shiraz Viognier 2017,https://www.danmurphys.com.au/product/DM_ER_2000003684_DMASHSHV18/horner-wines-ash-organic-shiraz-viognier-2017,Shiraz Viognier,Shiraz Viognier,750mL,8.6,14.50%,Australia,Horner Wines,Screw Cap,,,Hunter Valley,,New South Wales,Dry,,,TRUE,Beef,Ash Horner,,Medium Bodied,,,
$42.80 ,1,$42.80 ,Biodynamic Shiraz Viognier,https://www.danmurphys.com.au/product/DM_720124/lark-hill-biodynamic-shiraz-viognier,Shiraz Viognier,Shiraz Viognier,750mL,8,13.5% (2012),Australia,Lark Hill,Screw Cap,,,Canberra District,2012*,Australian Capital Territory,Dry,,,TRUE,,Chris Carpenter,,,,,
$66.50 ,1,$66.50 ,Lake George Shiraz Viognier,https://www.danmurphys.com.au/product/DM_740699/lerida-estate-lake-george-shiraz-viognier,Shiraz Viognier,Shiraz Viognier,750mL,8.4,14%,Australia,Lerida Estate,Screw Cap,,,Canberra District,2015*,Australian Capital Territory,Dry,,,,Spicy Foods,,,,,,
$17.10 ,12,$17.10 ,Weemala Shiraz Viognier,https://www.danmurphys.com.au/product/DM_901495/logan-weemala-shiraz-viognier,Shiraz Viognier,Shiraz Viognier,750mL,8,13.5% (2011),Australia,Logan,Screw Cap,,,,2011*,New South Wales,Dry,,,,,Peter Logan,,,,,
$35.20 ,12,$35.20 ,Margaret River Shiraz Viognier,https://www.danmurphys.com.au/product/DM_72875/love-is-blind-margaret-river-shiraz-viognier,Shiraz Viognier,,750mL,7.7,13%,Australia,Love is Blind,Screw Cap,,,Margaret River,2018*,Western Australia,Dry,,,,,,,,,,
$23.75 ,1,$23.75 ,Piebald Adelaide Hills Syrah,https://www.danmurphys.com.au/product/DM_907266/mr-riggs-piebald-adelaide-hills-syrah,Shiraz Viognier,Syrah,750mL,8.6,14.50%,Australia,Mr Riggs,Screw Cap,,,Adelaide Hills,2017*,South Australia,Dry,,,,,Ben Riggs,,,,,
$30.07 ,12,$30.40 ,Schoolhouse Shiraz Viognier,https://www.danmurphys.com.au/product/DM_909098/munari-schoolhouse-shiraz-viognier,Shiraz Viognier,Shiraz Viognier,750mL,7.7,13.0% (2004),Australia,Munari,Cork,,,Heathcote,2004*,Victoria,Dry,,,,,,,,,,
$22.50 ,12,$25.00 ,Shiraz Viognier 2014,https://www.danmurphys.com.au/product/DM_ER_2000003817_SV/paracombe-shiraz-viognier-2014,Shiraz Viognier,Shiraz Viognier,750mL,8.8,14.80%,Australia,Paracombe,Screw Cap,,,Adelaide Hills,2014,South Australia,Dry,TRUE,,,Red Meats,Paul Drogemuller,,Full Bodied,,,
$42.80 ,1,$42.80 ,No.89 Shiraz,https://www.danmurphys.com.au/product/DM_916743/philip-shaw-no-89-shiraz,Shiraz Viognier,Shiraz,750mL,8,13%,Australia,Philip Shaw,Screw Cap,,,Orange,2016*,New South Wales,Dry,,,,,Phillip Shaw,,,,,
$27.25 ,12,$27.55 ,Mt Canobolas Shiraz Viognier,https://www.danmurphys.com.au/product/DM_917566/printhie-mt-canobolas-shiraz-viognier,Shiraz Viognier,Shiraz Viognier,750mL,8,13.5% (2006),Australia,Printhie,Screw Cap,,,Orange,2006*,New South Wales,Dry,,,,,Robert Black,,,,,
$21.88 ,1,$21.88 ,Shiraz Viognier,https://www.danmurphys.com.au/product/DM_908305/ravensworth-shiraz-viognier,Shiraz Viognier,Shiraz Viognier,750mL,8.1,13.5% (2012),Australia,Ravensworth,Screw Cap,,,Canberra District,2012*,New South Wales,Dry,,,,,Bryan Martin,,,,,
$40.00 ,6,$60.00 ,Shiraz Viognier 2004,https://www.danmurphys.com.au/product/DM_ER_1000002961_SHZVIO04/sorby-adams-shiraz-viognier-2004,Shiraz Viognier,Shiraz Viognier,750mL,8.3,14%,Australia,Sorby Adams,Screw Cap,,,Eden Valley,,South Australia,Dry,,,,Cheese,Simon Sorby Adams,,Medium Bodied,,,
$13.30 ,6,$13.30 ,Eighty Acres Shiraz,https://www.danmurphys.com.au/product/DM_909140/taylors-eighty-acres-shiraz,Shiraz Viognier,Shiraz Viognier,750mL,8.3,14.0% (2014),Australia,Taylors,Screw Cap,,,Clare Valley,2014*,South Australia,Dry,,,,,Mitchell Taylor,,,,,
$149.99 ,1,$149.99 ,Descendant Barossa Valley Shiraz 2006,https://www.danmurphys.com.au/product/DM_672366/torbreck-descendant-barossa-valley-shiraz-2006,Shiraz Viognier,Shiraz,750mL,9,15%,Australia,Torbreck,Cork,,,Barossa  Valley,2006,South Australia,Dry,,,,,,,,,,
$118.80 ,1,$118.80 ,Descendant Shiraz Viognier,https://www.danmurphys.com.au/product/DM_905537/torbreck-descendant-shiraz-viognier,Shiraz Viognier,Shiraz Viognier,750mL,8.6,14.50%,Australia,Torbreck,Cork,,,Barossa Valley,2016*,South Australia,Dry,,,,,,,,,,Excellent
$143.99 ,1,$143.99 ,Descendant Shiraz Viognier 2000,https://www.danmurphys.com.au/product/DM_788562/torbreck-descendant-shiraz-viognier-2000,Shiraz Viognier,Shiraz Viognier,750mL,8.6,14.50%,Australia,Torbreck,Cork,,,Barossa Valley,,South Australia,Dry,,,,,,,,,,Excellent
$144.99 ,1,$144.99 ,Descendant Shiraz Viognier 2001,https://www.danmurphys.com.au/product/DM_703630/torbreck-descendant-shiraz-viognier-2001,Shiraz Viognier,Shiraz Viognier,750mL,8.8,14.90%,Australia,Torbreck,Cork,,,Barossa Valley,2001,South Australia,Dry,,,,,,,,,,Excellent
